employee_id,email,gender,marital_status,number_of_dependents,education_level,health_plan,contract_type,probation_completed
EMP_01013,emp_01013@company.com,Female,Divorced,0,Masters,Basic,Permanent,True
EMP_01014,emp_01014@company.com,Female,Widowed,0,High School,Basic,Permanent,True
EMP_01015,emp_01015@company.com,Male,Single,2,High School,Standard,Permanent,True
EMP_01016,emp_01016@company.com,Male,Widowed,1,High School,Premium,Permanent,True
EMP_01017,emp_01017@company.com,Male,Single,1,High School,Premium,Permanent,True
EMP_01018,emp_01018@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_01019,emp_01019@company.com,Female,Widowed,2,High School,Basic,Permanent,True
EMP_01020,emp_01020@company.com,Female,Single,3,Bachelors,Basic,Permanent,True
EMP_01021,emp_01021@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_01022,emp_01022@company.com,Female,Divorced,1,High School,Premium,Permanent,True
EMP_01023,emp_01023@company.com,Female,Married,1,Bachelors,Premium,Permanent,True
EMP_01024,emp_01024@company.com,Male,Divorced,1,High School,Basic,Permanent,True
EMP_01025,emp_01025@company.com,Female,Divorced,0,Bachelors,Premium,Temporary,True
EMP_01026,emp_01026@company.com,Female,Married,3,Bachelors,Standard,Permanent,True
EMP_01027,emp_01027@company.com,Male,Married,3,Masters,Premium,Contractor,True
EMP_01028,emp_01028@company.com,Male,Married,4,Bachelors,Basic,Permanent,True
EMP_01029,emp_01029@company.com,Female,Widowed,2,Bachelors,Premium,Permanent,True
EMP_01030,emp_01030@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_01031,emp_01031@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_01032,emp_01032@company.com,Female,Divorced,0,Masters,Standard,Temporary,True
EMP_01033,emp_01033@company.com,Female,Married,2,Bachelors,Basic,Permanent,True
EMP_01034,emp_01034@company.com,Male,Single,0,Bachelors,Premium,Permanent,True
EMP_01035,emp_01035@company.com,Male,Married,5,High School,Basic,Permanent,True
EMP_01036,emp_01036@company.com,Female,Divorced,1,PhD,Basic,Permanent,True
EMP_01037,emp_01037@company.com,Female,Married,2,Bachelors,Premium,Permanent,True
EMP_01038,emp_01038@company.com,Female,Divorced,2,High School,Standard,Contractor,True
EMP_01039,emp_01039@company.com,Male,Single,1,High School,Basic,Permanent,True
EMP_01040,emp_01040@company.com,Male,Married,0,Bachelors,Standard,Contractor,True
EMP_01041,emp_01041@company.com,Female,Single,1,High School,Premium,Permanent,True
EMP_01042,emp_01042@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_01043,emp_01043@company.com,Female,Divorced,1,High School,Basic,Permanent,True
EMP_01044,emp_01044@company.com,Male,Divorced,2,Bachelors,Premium,Permanent,True
EMP_01045,emp_01045@company.com,Female,Widowed,0,PhD,Basic,Permanent,True
EMP_01046,emp_01046@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_01047,emp_01047@company.com,Female,Married,0,High School,Premium,Permanent,True
EMP_01048,emp_01048@company.com,Male,Married,3,Bachelors,Basic,Permanent,True
EMP_01049,emp_01049@company.com,Female,Single,0,High School,Basic,Temporary,True
EMP_01050,emp_01050@company.com,Male,Widowed,3,High School,Premium,Permanent,True
EMP_01051,emp_01051@company.com,Female,Single,1,High School,Basic,Temporary,True
EMP_01052,emp_01052@company.com,Female,Divorced,0,High School,Basic,Permanent,True
EMP_01053,emp_01053@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_01054,emp_01054@company.com,Female,Married,2,High School,Basic,Permanent,True
EMP_01055,emp_01055@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_01056,emp_01056@company.com,Female,Widowed,2,High School,Premium,Permanent,True
EMP_01057,emp_01057@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_01058,emp_01058@company.com,Female,Widowed,3,Bachelors,Premium,Permanent,True
EMP_01059,emp_01059@company.com,Male,Single,1,Bachelors,Basic,Contractor,True
EMP_01060,emp_01060@company.com,Male,Divorced,1,High School,Basic,Contractor,True
EMP_01061,emp_01061@company.com,Male,Single,2,High School,Premium,Permanent,True
EMP_01062,emp_01062@company.com,Male,Divorced,0,Masters,Standard,Permanent,True
EMP_01063,emp_01063@company.com,Female,Married,0,Bachelors,Premium,Permanent,True
EMP_01064,emp_01064@company.com,Male,Widowed,2,Bachelors,Basic,Permanent,True
EMP_01065,emp_01065@company.com,Female,Single,0,High School,Standard,Permanent,True
EMP_01066,emp_01066@company.com,Female,Divorced,1,High School,Premium,Permanent,True
EMP_01067,emp_01067@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_01068,emp_01068@company.com,Female,Divorced,3,Bachelors,Standard,Permanent,True
EMP_01069,emp_01069@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_01070,emp_01070@company.com,Female,Divorced,2,Bachelors,Premium,Contractor,True
EMP_01071,emp_01071@company.com,Male,Divorced,0,PhD,Basic,Permanent,True
EMP_01072,emp_01072@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_01073,emp_01073@company.com,Other,Married,0,PhD,Basic,Permanent,True
EMP_01074,emp_01074@company.com,Male,Widowed,1,Bachelors,Basic,Contractor,True
EMP_01075,emp_01075@company.com,Male,Divorced,3,Bachelors,Basic,Permanent,True
EMP_01076,emp_01076@company.com,Male,Married,3,Masters,Standard,Permanent,True
EMP_01077,emp_01077@company.com,Male,Divorced,0,High School,Premium,Permanent,True
EMP_01078,emp_01078@company.com,Female,Divorced,1,Masters,Basic,Permanent,True
EMP_01079,emp_01079@company.com,Female,Single,1,PhD,Standard,Permanent,True
EMP_01080,emp_01080@company.com,Female,Married,1,PhD,Standard,Permanent,True
EMP_01081,emp_01081@company.com,Female,Single,0,Masters,Basic,Permanent,True
EMP_01082,emp_01082@company.com,Female,Single,1,Masters,Basic,Permanent,True
EMP_01083,emp_01083@company.com,Female,Widowed,0,PhD,Basic,Permanent,True
EMP_01084,emp_01084@company.com,Female,Married,2,Masters,Premium,Permanent,True
EMP_01085,emp_01085@company.com,Male,Widowed,2,Bachelors,Basic,Permanent,True
EMP_01086,emp_01086@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_01087,emp_01087@company.com,Female,Widowed,2,High School,Premium,Permanent,True
EMP_01088,emp_01088@company.com,Female,Married,2,Bachelors,Standard,Permanent,True
EMP_01089,emp_01089@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_01090,emp_01090@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_01091,emp_01091@company.com,Female,Widowed,0,Bachelors,Basic,Temporary,True
EMP_01092,emp_01092@company.com,Male,Married,0,Bachelors,Premium,Permanent,True
EMP_01093,emp_01093@company.com,Female,Divorced,3,PhD,Standard,Temporary,True
EMP_01094,emp_01094@company.com,Female,Married,1,Bachelors,Standard,Permanent,True
EMP_01095,emp_01095@company.com,Female,Divorced,1,Bachelors,Basic,Temporary,True
EMP_01096,emp_01096@company.com,Male,Single,2,High School,Premium,Permanent,True
EMP_01097,emp_01097@company.com,Female,Single,0,Masters,Basic,Permanent,True
EMP_01098,emp_01098@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_01099,emp_01099@company.com,Male,Single,0,Bachelors,Basic,Contractor,True
EMP_01100,emp_01100@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_01101,emp_01101@company.com,Female,Single,2,High School,Basic,Temporary,True
EMP_01102,emp_01102@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_01103,emp_01103@company.com,Other,Married,1,High School,Premium,Permanent,True
EMP_01104,emp_01104@company.com,Male,Single,1,Bachelors,Premium,Permanent,True
EMP_01105,emp_01105@company.com,Female,Divorced,3,Bachelors,Basic,Permanent,True
EMP_01106,emp_01106@company.com,Male,Married,1,Masters,Basic,Permanent,True
EMP_01107,emp_01107@company.com,Male,Married,1,Bachelors,Standard,Permanent,True
EMP_01108,emp_01108@company.com,Female,Widowed,0,High School,Premium,Permanent,True
EMP_01109,emp_01109@company.com,Male,Widowed,1,Masters,Basic,Contractor,True
EMP_01110,emp_01110@company.com,Female,Married,1,Bachelors,Standard,Permanent,True
EMP_01111,emp_01111@company.com,Female,Divorced,0,Masters,Basic,Temporary,True
EMP_01112,emp_01112@company.com,Female,Divorced,1,High School,Standard,Permanent,True
EMP_01113,emp_01113@company.com,Female,Divorced,2,High School,Standard,Permanent,True
EMP_01114,emp_01114@company.com,Male,Divorced,1,PhD,Basic,Permanent,True
EMP_01115,emp_01115@company.com,Female,Married,1,Bachelors,Premium,Permanent,True
EMP_01116,emp_01116@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_01117,emp_01117@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_01118,emp_01118@company.com,Male,Widowed,0,Bachelors,Premium,Permanent,True
EMP_01119,emp_01119@company.com,Male,Widowed,0,Bachelors,Premium,Permanent,True
EMP_01120,emp_01120@company.com,Male,Widowed,0,Bachelors,Premium,Permanent,True
EMP_01121,emp_01121@company.com,Female,Divorced,1,Bachelors,Premium,Permanent,True
EMP_01122,emp_01122@company.com,Male,Single,2,Bachelors,Premium,Contractor,True
EMP_01123,emp_01123@company.com,Female,Single,1,High School,Premium,Contractor,True
EMP_01124,emp_01124@company.com,Female,Single,2,PhD,Standard,Permanent,True
EMP_01125,emp_01125@company.com,Male,Widowed,2,Bachelors,Basic,Permanent,True
EMP_01126,emp_01126@company.com,Male,Widowed,0,High School,Basic,Permanent,True
EMP_01127,emp_01127@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_01128,emp_01128@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_01129,emp_01129@company.com,Female,Divorced,0,High School,Premium,Permanent,True
EMP_01130,emp_01130@company.com,Male,Married,2,Bachelors,Basic,Permanent,True
EMP_01131,emp_01131@company.com,Female,Divorced,0,Masters,Premium,Permanent,True
EMP_01132,emp_01132@company.com,Female,Single,1,High School,Basic,Permanent,True
EMP_01133,emp_01133@company.com,Female,Single,3,High School,Standard,Permanent,True
EMP_01134,emp_01134@company.com,Male,Widowed,1,Bachelors,Standard,Permanent,True
EMP_01135,emp_01135@company.com,Male,Divorced,1,Masters,Premium,Temporary,True
EMP_01136,emp_01136@company.com,Female,Single,2,Bachelors,Standard,Permanent,True
EMP_01137,emp_01137@company.com,Male,Married,0,High School,Basic,Permanent,True
EMP_01138,emp_01138@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_01139,emp_01139@company.com,Female,Married,0,High School,Basic,Permanent,True
EMP_01140,emp_01140@company.com,Female,Widowed,1,Bachelors,Premium,Permanent,True
EMP_01141,emp_01141@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_01142,emp_01142@company.com,Male,Single,1,High School,Standard,Permanent,True
EMP_01143,emp_01143@company.com,Female,Single,3,High School,Basic,Permanent,True
EMP_01144,emp_01144@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_01145,emp_01145@company.com,Male,Single,5,PhD,Premium,Permanent,True
EMP_01146,emp_01146@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_01147,emp_01147@company.com,Other,Single,0,PhD,Basic,Contractor,True
EMP_01148,emp_01148@company.com,Male,Single,2,Bachelors,Premium,Permanent,True
EMP_01149,emp_01149@company.com,Female,Single,1,Masters,Standard,Permanent,True
EMP_01150,emp_01150@company.com,Other,Widowed,2,High School,Basic,Temporary,True
EMP_01151,emp_01151@company.com,Male,Widowed,1,Bachelors,Standard,Permanent,True
EMP_01152,emp_01152@company.com,Female,Divorced,1,Bachelors,Premium,Permanent,True
EMP_01153,emp_01153@company.com,Female,Married,2,High School,Basic,Permanent,True
EMP_01154,emp_01154@company.com,Female,Single,2,Masters,Standard,Permanent,True
EMP_01155,emp_01155@company.com,Female,Married,1,Bachelors,Basic,Contractor,True
EMP_01156,emp_01156@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_01157,emp_01157@company.com,Female,Single,0,Bachelors,Basic,Contractor,True
EMP_01158,emp_01158@company.com,Female,Married,1,Bachelors,Standard,Permanent,True
EMP_01159,emp_01159@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_01160,emp_01160@company.com,Female,Single,1,High School,Standard,Permanent,True
EMP_01161,emp_01161@company.com,Female,Widowed,1,High School,Basic,Permanent,True
EMP_01162,emp_01162@company.com,Male,Divorced,2,High School,Basic,Permanent,True
EMP_01163,emp_01163@company.com,Male,Single,2,Bachelors,Basic,Permanent,True
EMP_01164,emp_01164@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_01165,emp_01165@company.com,Female,Married,2,Bachelors,Basic,Permanent,True
EMP_01166,emp_01166@company.com,Male,Single,1,High School,Basic,Permanent,True
EMP_01167,emp_01167@company.com,Male,Widowed,1,Bachelors,Standard,Permanent,True
EMP_01168,emp_01168@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_01169,emp_01169@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_01170,emp_01170@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_01171,emp_01171@company.com,Male,Divorced,1,High School,Premium,Permanent,True
EMP_01172,emp_01172@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_01173,emp_01173@company.com,Female,Widowed,1,High School,Premium,Permanent,True
EMP_01174,emp_01174@company.com,Female,Divorced,1,Masters,Basic,Permanent,True
EMP_01175,emp_01175@company.com,Male,Divorced,1,PhD,Standard,Permanent,True
EMP_01176,emp_01176@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_01177,emp_01177@company.com,Other,Widowed,1,Bachelors,Standard,Permanent,True
EMP_01178,emp_01178@company.com,Other,Married,1,Bachelors,Premium,Permanent,True
EMP_01179,emp_01179@company.com,Female,Married,1,High School,Standard,Permanent,True
EMP_01180,emp_01180@company.com,Female,Married,2,Bachelors,Basic,Permanent,True
EMP_01181,emp_01181@company.com,Female,Married,0,High School,Basic,Permanent,True
EMP_01182,emp_01182@company.com,Male,Married,2,PhD,Basic,Permanent,True
EMP_01183,emp_01183@company.com,Male,Married,0,PhD,Basic,Permanent,True
EMP_01184,emp_01184@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_01185,emp_01185@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_01186,emp_01186@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_01187,emp_01187@company.com,Female,Divorced,0,High School,Basic,Permanent,True
EMP_01188,emp_01188@company.com,Male,Divorced,0,Bachelors,Standard,Temporary,True
EMP_01189,emp_01189@company.com,Male,Single,0,High School,Standard,Contractor,True
EMP_01190,emp_01190@company.com,Male,Married,2,Bachelors,Basic,Contractor,True
EMP_01191,emp_01191@company.com,Female,Married,0,Bachelors,Standard,Temporary,True
EMP_01192,emp_01192@company.com,Female,Divorced,1,High School,Basic,Permanent,True
EMP_01193,emp_01193@company.com,Female,Single,1,Bachelors,Premium,Permanent,True
EMP_01194,emp_01194@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_01195,emp_01195@company.com,Female,Divorced,0,Masters,Standard,Permanent,True
EMP_01196,emp_01196@company.com,Male,Divorced,0,Masters,Premium,Contractor,True
EMP_01197,emp_01197@company.com,Female,Divorced,1,High School,Standard,Permanent,True
EMP_01198,emp_01198@company.com,Male,Married,2,High School,Basic,Permanent,True
EMP_01199,emp_01199@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_01200,emp_01200@company.com,Female,Divorced,1,Masters,Standard,Permanent,True
EMP_01201,emp_01201@company.com,Male,Divorced,5,Bachelors,Basic,Permanent,True
EMP_01202,emp_01202@company.com,Female,Single,1,Masters,Basic,Permanent,True
EMP_01203,emp_01203@company.com,Male,Married,3,High School,Standard,Permanent,True
EMP_01204,emp_01204@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_01205,emp_01205@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_01206,emp_01206@company.com,Male,Single,3,PhD,Basic,Permanent,True
EMP_01207,emp_01207@company.com,Male,Single,2,Bachelors,Standard,Permanent,True
EMP_01208,emp_01208@company.com,Female,Single,3,High School,Basic,Permanent,True
EMP_01209,emp_01209@company.com,Male,Single,1,Bachelors,Standard,Permanent,True
EMP_01210,emp_01210@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_01211,emp_01211@company.com,Male,Divorced,3,Bachelors,Basic,Contractor,True
EMP_01212,emp_01212@company.com,Female,Divorced,1,Bachelors,Basic,Temporary,True
EMP_01213,emp_01213@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_01214,emp_01214@company.com,Female,Divorced,1,PhD,Basic,Permanent,True
EMP_01215,emp_01215@company.com,Male,Single,0,Bachelors,Basic,Contractor,True
EMP_01216,emp_01216@company.com,Male,Divorced,1,Bachelors,Standard,Permanent,True
EMP_01217,emp_01217@company.com,Male,Single,2,High School,Premium,Permanent,True
EMP_01218,emp_01218@company.com,Female,Married,1,Bachelors,Standard,Contractor,True
EMP_01219,emp_01219@company.com,Female,Married,2,Masters,Premium,Permanent,True
EMP_01220,emp_01220@company.com,Male,Divorced,0,High School,Basic,Permanent,True
EMP_01221,emp_01221@company.com,Male,Single,1,Bachelors,Basic,Contractor,True
EMP_01222,emp_01222@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_01223,emp_01223@company.com,Male,Widowed,1,Masters,Standard,Permanent,True
EMP_01224,emp_01224@company.com,Male,Divorced,0,Bachelors,Basic,Contractor,True
EMP_01225,emp_01225@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_01226,emp_01226@company.com,Male,Divorced,0,Masters,Standard,Contractor,True
EMP_01227,emp_01227@company.com,Female,Single,0,Bachelors,Standard,Contractor,True
EMP_01228,emp_01228@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_01229,emp_01229@company.com,Female,Widowed,0,Masters,Standard,Permanent,True
EMP_01230,emp_01230@company.com,Female,Divorced,2,Masters,Basic,Permanent,True
EMP_01231,emp_01231@company.com,Female,Married,2,High School,Standard,Permanent,True
EMP_01232,emp_01232@company.com,Female,Widowed,1,Bachelors,Premium,Temporary,True
EMP_01233,emp_01233@company.com,Female,Single,0,High School,Premium,Permanent,True
EMP_01234,emp_01234@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_01235,emp_01235@company.com,Female,Divorced,2,Bachelors,Standard,Permanent,True
EMP_01236,emp_01236@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_01237,emp_01237@company.com,Female,Single,2,Bachelors,Standard,Permanent,True
EMP_01238,emp_01238@company.com,Male,Widowed,1,Masters,Standard,Permanent,True
EMP_01239,emp_01239@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
